Region,Nearby,Similar
region-1492,"['region-235', 'region-480', 'region-823', 'region-842', 'region-991', 'region-1000', 'region-1003', 'region-1031', 'region-1208', 'region-1227', 'region-1244', 'region-1259', 'region-1383', 'region-1492', 'region-1645', 'region-1808', 'region-1866', 'region-1930', 'region-1935', 'region-1984']",[]
region-1493,"['region-211', 'region-763', 'region-1120', 'region-1140', 'region-1222', 'region-1229', 'region-1397', 'region-1418', 'region-1455', 'region-1493', 'region-1932', 'region-1977', 'region-1993', 'region-2030']",[]
region-1494,"['region-18', 'region-103', 'region-708', 'region-1019', 'region-1080', 'region-1273', 'region-1349', 'region-1386', 'region-1388', 'region-1429', 'region-1494', 'region-1572', 'region-1642', 'region-1756', 'region-1760', 'region-1886', 'region-1901', 'region-1907', 'region-1964', 'region-2002']",[]
region-1495,"['region-36', 'region-84', 'region-122', 'region-315', 'region-447', 'region-529', 'region-542', 'region-563', 'region-582', 'region-646', 'region-663', 'region-679', 'region-749', 'region-810', 'region-813', 'region-953', 'region-1023', 'region-1028', 'region-1041', 'region-1054', 'region-1084', 'region-1182', 'region-1236', 'region-1262', 'region-1276', 'region-1294', 'region-1303', 'region-1373', 'region-1401', 'region-1495', 'region-1504', 'region-1518', 'region-1546', 'region-1573', 'region-1574', 'region-1806', 'region-1878', 'region-1894', 'region-1914', 'region-1923', 'region-1931']",[]
region-1496,"['region-64', 'region-83', 'region-105', 'region-158', 'region-346', 'region-386', 'region-389', 'region-419', 'region-432', 'region-437', 'region-626', 'region-628', 'region-645', 'region-678', 'region-846', 'region-875', 'region-923', 'region-947', 'region-988', 'region-1027', 'region-1166', 'region-1221', 'region-1252', 'region-1261', 'region-1270', 'region-1310', 'region-1318', 'region-1331', 'region-1353', 'region-1457', 'region-1496', 'region-1535', 'region-1574', 'region-1807', 'region-1899', 'region-1914', 'region-1931', 'region-1937', 'region-1946', 'region-1958']",[]
region-1497,"['region-1005', 'region-1320', 'region-1394', 'region-1497', 'region-1522', 'region-1542', 'region-1617', 'region-1920', 'region-1934', 'region-2033', 'region-2035']",[]
region-1498,"['region-876', 'region-1319', 'region-1498', 'region-1511', 'region-1667', 'region-1696', 'region-1749', 'region-1796', 'region-1901', 'region-1907', 'region-2002', 'region-2016']",[]
region-1499,"['region-262', 'region-583', 'region-796', 'region-861', 'region-866', 'region-957', 'region-1014', 'region-1126', 'region-1354', 'region-1458', 'region-1499', 'region-1544', 'region-1547', 'region-1593', 'region-1615', 'region-1636', 'region-1640', 'region-1707', 'region-1842', 'region-1879', 'region-1960', 'region-1998']",[]
region-1500,"['region-47', 'region-193', 'region-248', 'region-401', 'region-406', 'region-472', 'region-478', 'region-670', 'region-778', 'region-800', 'region-811', 'region-820', 'region-896', 'region-912', 'region-950', 'region-1056', 'region-1063', 'region-1269', 'region-1500', 'region-1583', 'region-1665', 'region-1726', 'region-1753', 'region-1815', 'region-1821', 'region-1874', 'region-1888', 'region-1919', 'region-2014']",[]
region-1501,"['region-123', 'region-284', 'region-462', 'region-538', 'region-1067', 'region-1283', 'region-1292', 'region-1441', 'region-1465', 'region-1501', 'region-1632', 'region-1716', 'region-1824', 'region-1857', 'region-2010', 'region-2025', 'region-2042']",[]
region-1502,"['region-122', 'region-315', 'region-334', 'region-433', 'region-447', 'region-489', 'region-563', 'region-582', 'region-644', 'region-646', 'region-679', 'region-749', 'region-768', 'region-810', 'region-813', 'region-885', 'region-940', 'region-958', 'region-993', 'region-1025', 'region-1054', 'region-1088', 'region-1143', 'region-1162', 'region-1167', 'region-1177', 'region-1206', 'region-1254', 'region-1255', 'region-1257', 'region-1307', 'region-1358', 'region-1373', 'region-1502', 'region-1518', 'region-1582', 'region-1638', 'region-1730', 'region-1806', 'region-1825', 'region-1831', 'region-1878', 'region-1894', 'region-1905', 'region-1925', 'region-1931']",[]
region-1503,"['region-1337', 'region-1384', 'region-1503', 'region-1568', 'region-1589', 'region-1631', 'region-1663', 'region-1966', 'region-2000', 'region-2024']",[]
region-1504,"['region-36', 'region-84', 'region-529', 'region-542', 'region-663', 'region-875', 'region-953', 'region-1023', 'region-1028', 'region-1038', 'region-1041', 'region-1054', 'region-1084', 'region-1182', 'region-1236', 'region-1262', 'region-1276', 'region-1294', 'region-1303', 'region-1331', 'region-1373', 'region-1401', 'region-1495', 'region-1504', 'region-1518', 'region-1546', 'region-1573', 'region-1574', 'region-1894', 'region-1899', 'region-1914', 'region-1923', 'region-1931']",[]
region-1505,"['region-602', 'region-748', 'region-795', 'region-841', 'region-937', 'region-939', 'region-1238', 'region-1416', 'region-1505', 'region-1525', 'region-1541', 'region-1553', 'region-1600', 'region-1618', 'region-1858', 'region-1938', 'region-1957', 'region-1971', 'region-2019', 'region-2020']",[]
region-1506,"['region-209', 'region-495', 'region-1018', 'region-1076', 'region-1100', 'region-1197', 'region-1281', 'region-1377', 'region-1389', 'region-1443', 'region-1506', 'region-1510', 'region-1556', 'region-1592', 'region-1840', 'region-2003', 'region-2019', 'region-2040']",[]
region-1507,"['region-293', 'region-652', 'region-998', 'region-1480', 'region-1487', 'region-1507', 'region-1517', 'region-1528', 'region-1530', 'region-1580', 'region-1970', 'region-2000', 'region-2024', 'region-2043']",[]
region-1508,"['region-295', 'region-1092', 'region-1163', 'region-1393', 'region-1453', 'region-1456', 'region-1485', 'region-1508', 'region-1791', 'region-1995', 'region-2019']",[]
region-1509,"['region-450', 'region-605', 'region-694', 'region-758', 'region-774', 'region-851', 'region-862', 'region-873', 'region-952', 'region-1016', 'region-1036', 'region-1096', 'region-1144', 'region-1355', 'region-1380', 'region-1462', 'region-1484', 'region-1509', 'region-1626', 'region-1884', 'region-1896', 'region-1944', 'region-1975', 'region-1984']",[]
region-1510,"['region-209', 'region-495', 'region-1018', 'region-1076', 'region-1100', 'region-1197', 'region-1281', 'region-1377', 'region-1389', 'region-1443', 'region-1506', 'region-1510', 'region-1556', 'region-1592', 'region-1840', 'region-2003', 'region-2019', 'region-2040']",[]
region-1511,"['region-172', 'region-787', 'region-876', 'region-1319', 'region-1498', 'region-1511', 'region-1667', 'region-1696', 'region-1700', 'region-1749', 'region-1796', 'region-1901', 'region-1907', 'region-2016']",[]
region-1512,"['region-28', 'region-39', 'region-72', 'region-75', 'region-94', 'region-171', 'region-185', 'region-247', 'region-249', 'region-275', 'region-312', 'region-313', 'region-343', 'region-357', 'region-430', 'region-431', 'region-449', 'region-577', 'region-579', 'region-596', 'region-604', 'region-656', 'region-664', 'region-730', 'region-742', 'region-922', 'region-1187', 'region-1430', 'region-1433', 'region-1491', 'region-1512', 'region-1549', 'region-1562', 'region-1575', 'region-1590', 'region-1699', 'region-1733', 'region-1744', 'region-1761', 'region-1771', 'region-1777', 'region-1778', 'region-1786', 'region-1801', 'region-1818', 'region-1832', 'region-1908', 'region-2008']",[]
region-1513,"['region-58', 'region-281', 'region-603', 'region-1348', 'region-1366', 'region-1513', 'region-1519', 'region-1948', 'region-2010', 'region-2011', 'region-2042']",[]
region-1514,"['region-1040', 'region-1168', 'region-1201', 'region-1209', 'region-1226', 'region-1264', 'region-1316', 'region-1364', 'region-1514', 'region-1577', 'region-1917', 'region-1985', 'region-2013', 'region-2042']",[]
region-1515,"['region-655', 'region-1515', 'region-1616', 'region-1658', 'region-2013', 'region-2036']",[]
region-1516,"['region-1382', 'region-1516', 'region-1558', 'region-1634', 'region-2003', 'region-2040']",[]
region-1517,"['region-293', 'region-652', 'region-998', 'region-1480', 'region-1487', 'region-1507', 'region-1517', 'region-1528', 'region-1530', 'region-1580', 'region-1970', 'region-2000', 'region-2024', 'region-2043']",[]
region-1518,"['region-36', 'region-70', 'region-84', 'region-122', 'region-315', 'region-334', 'region-433', 'region-447', 'region-461', 'region-489', 'region-529', 'region-542', 'region-563', 'region-582', 'region-646', 'region-663', 'region-679', 'region-749', 'region-810', 'region-813', 'region-940', 'region-953', 'region-1023', 'region-1025', 'region-1028', 'region-1041', 'region-1054', 'region-1084', 'region-1182', 'region-1236', 'region-1262', 'region-1276', 'region-1294', 'region-1303', 'region-1358', 'region-1373', 'region-1401', 'region-1495', 'region-1502', 'region-1504', 'region-1518', 'region-1546', 'region-1573', 'region-1574', 'region-1582', 'region-1730', 'region-1806', 'region-1831', 'region-1878', 'region-1894', 'region-1905', 'region-1914', 'region-1923', 'region-1931']",[]
region-1519,"['region-58', 'region-281', 'region-603', 'region-1348', 'region-1366', 'region-1513', 'region-1519', 'region-1948', 'region-2010', 'region-2011', 'region-2042']",[]
region-1520,"['region-356', 'region-510', 'region-530', 'region-552', 'region-735', 'region-822', 'region-924', 'region-967', 'region-1008', 'region-1053', 'region-1260', 'region-1520', 'region-1625', 'region-1668', 'region-1677', 'region-1783', 'region-1871', 'region-1898', 'region-1947', 'region-2026']",[]
region-1521,"['region-1521', 'region-2043']",[]
region-1522,"['region-1005', 'region-1320', 'region-1394', 'region-1497', 'region-1522', 'region-1542', 'region-1617', 'region-1920', 'region-1934', 'region-2033', 'region-2035']",[]
region-1523,"['region-150', 'region-301', 'region-1224', 'region-1376', 'region-1421', 'region-1482', 'region-1523', 'region-1533', 'region-1537', 'region-1892', 'region-1949', 'region-2009', 'region-2042']",[]
region-1524,"['region-1103', 'region-1195', 'region-1243', 'region-1306', 'region-1387', 'region-1438', 'region-1524', 'region-1563', 'region-1619', 'region-1622', 'region-1994', 'region-2003', 'region-2016', 'region-2040']",[]
region-1525,"['region-602', 'region-937', 'region-1238', 'region-1416', 'region-1505', 'region-1525', 'region-1541', 'region-1553', 'region-1600', 'region-1618', 'region-1858', 'region-1938', 'region-1971', 'region-2020']",[]
region-1526,"['region-17', 'region-121', 'region-175', 'region-558', 'region-625', 'region-642', 'region-826', 'region-911', 'region-972', 'region-990', 'region-1004', 'region-1082', 'region-1125', 'region-1149', 'region-1152', 'region-1413', 'region-1473', 'region-1526', 'region-1527', 'region-1596', 'region-1624', 'region-1649', 'region-1655', 'region-1830', 'region-1975', 'region-1984', 'region-2009', 'region-2013', 'region-2036']",[]
region-1527,"['region-17', 'region-121', 'region-558', 'region-625', 'region-642', 'region-826', 'region-911', 'region-972', 'region-990', 'region-1004', 'region-1082', 'region-1125', 'region-1149', 'region-1152', 'region-1413', 'region-1473', 'region-1484', 'region-1526', 'region-1527', 'region-1596', 'region-1624', 'region-1626', 'region-1649', 'region-1655', 'region-1830', 'region-1975', 'region-1984', 'region-2009', 'region-2013', 'region-2036']",[]
region-1528,"['region-293', 'region-652', 'region-998', 'region-1507', 'region-1517', 'region-1528', 'region-1530', 'region-1580', 'region-1970', 'region-2000', 'region-2024', 'region-2043']",[]
region-1529,"['region-439', 'region-446', 'region-601', 'region-665', 'region-716', 'region-847', 'region-857', 'region-887', 'region-941', 'region-1146', 'region-1350', 'region-1406', 'region-1408', 'region-1425', 'region-1466', 'region-1529', 'region-1591', 'region-1900', 'region-1911', 'region-1950', 'region-1983', 'region-1992', 'region-1996']",[]
region-1530,"['region-293', 'region-652', 'region-998', 'region-1507', 'region-1517', 'region-1528', 'region-1530', 'region-1580', 'region-1970', 'region-2000', 'region-2024', 'region-2043']",[]
region-1531,"['region-817', 'region-929', 'region-1183', 'region-1325', 'region-1531', 'region-1603', 'region-1627', 'region-1867', 'region-1917', 'region-1956', 'region-1985']",[]
region-1532,"['region-279', 'region-483', 'region-491', 'region-536', 'region-689', 'region-729', 'region-1374', 'region-1460', 'region-1532', 'region-1800', 'region-1843', 'region-1847', 'region-1868', 'region-1906', 'region-1910', 'region-1991']",[]
region-1533,"['region-150', 'region-301', 'region-1376', 'region-1523', 'region-1533', 'region-1537', 'region-1892', 'region-1949', 'region-2009', 'region-2042']",[]
region-1534,"['region-2', 'region-13', 'region-15', 'region-25', 'region-92', 'region-127', 'region-1130', 'region-1534', 'region-1689', 'region-1838', 'region-1845', 'region-1854', 'region-2032']",[]
region-1535,"['region-64', 'region-83', 'region-105', 'region-346', 'region-386', 'region-389', 'region-419', 'region-626', 'region-628', 'region-645', 'region-678', 'region-875', 'region-923', 'region-947', 'region-988', 'region-1027', 'region-1028', 'region-1041', 'region-1182', 'region-1252', 'region-1262', 'region-1270', 'region-1331', 'region-1353', 'region-1401', 'region-1496', 'region-1535', 'region-1573', 'region-1574', 'region-1807', 'region-1914', 'region-1931', 'region-1946', 'region-1958']",[]
region-1536,"['region-756', 'region-1093', 'region-1184', 'region-1228', 'region-1412', 'region-1536', 'region-1635', 'region-1675', 'region-1967']",[]
region-1537,"['region-150', 'region-301', 'region-1376', 'region-1523', 'region-1533', 'region-1537', 'region-1892', 'region-1949', 'region-2009', 'region-2042']",[]
region-1538,"['region-42', 'region-116', 'region-192', 'region-276', 'region-684', 'region-719', 'region-734', 'region-739', 'region-740', 'region-775', 'region-788', 'region-799', 'region-830', 'region-843', 'region-870', 'region-910', 'region-949', 'region-979', 'region-1006', 'region-1012', 'region-1032', 'region-1034', 'region-1045', 'region-1049', 'region-1069', 'region-1074', 'region-1097', 'region-1108', 'region-1131', 'region-1137', 'region-1153', 'region-1178', 'region-1235', 'region-1285', 'region-1289', 'region-1326', 'region-1362', 'region-1371', 'region-1378', 'region-1419', 'region-1436', 'region-1489', 'region-1538', 'region-1565', 'region-1566', 'region-1567', 'region-1605', 'region-1835', 'region-1932', 'region-1942', 'region-1983', 'region-1992', 'region-2030']",[]
region-1539,"['region-1539', 'region-1672']",[]
region-1540,"['region-205', 'region-220', 'region-942', 'region-1248', 'region-1540', 'region-1891', 'region-1995', 'region-2019', 'region-2040']",[]
region-1541,"['region-602', 'region-748', 'region-795', 'region-841', 'region-937', 'region-939', 'region-1238', 'region-1416', 'region-1505', 'region-1525', 'region-1541', 'region-1553', 'region-1600', 'region-1618', 'region-1858', 'region-1938', 'region-1957', 'region-1971', 'region-2019', 'region-2020']",[]
