ID,Name,Brand,Latitude,Longitude,cate_1,cate_2,cate_3,brand:wikidata,Region_ID,District,Region,BA_ID,BA
5569108797,Pioneer,Pioneer,40.8459809,-73.8632298,shopping,general_store,supermarket,,391,Bronx,Pelham Parkway-Van Nest,39.0,211
5569910129,USPS Post Box,United States Postal Service,40.700257,-73.9065608,life_service,postal_service,post_box,Q668687,1731,Queens,Ridgewood,56.0,405
5570065017,United States Post Office,United States Postal Service,40.7747853,-73.9126284,life_service,postal_service,post_office,Q668687,1461,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
5570087815,BP,BP,40.7458636,-73.9339485,transportation,vehicle_maintenance,vehicle_fuel_station,Q152057,1504,Queens,Sunnyside Yards (South),58.0,402
5571764605,Shell,Shell,40.5803583,-73.9858743,transportation,vehicle_maintenance,vehicle_fuel_station,Q110716465,2245,Brooklyn,Coney Island-Sea Gate,47.0,313
5573232381,Health Mart,Health Mart,40.7896477,-73.9429117,medical,medical_retail,pharmacy,Q5690597,160,Manhattan,East Harlem (South),37.0,111
5574466294,Peppinos,Peppino's,40.6298391,-74.0286236,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,595,Brooklyn,Bay Ridge,54.0,310
5574813737,Walgreens,Walgreens,40.7254619,-73.8788188,medical,medical_retail,pharmacy,Q1591889,1800,Queens,Middle Village,56.0,405
5574814749,Met,Met,40.7251285,-73.8796341,shopping,general_store,supermarket,,1800,Queens,Middle Village,56.0,405
5574818456,BP,BP,40.7196896,-73.8910703,transportation,vehicle_maintenance,vehicle_fuel_station,,1799,Queens,Maspeth,56.0,405
5574818457,Mobile,Mobil,40.719411,-73.8908445,transportation,vehicle_maintenance,vehicle_fuel_station,,2216,Queens,Middle Village,56.0,405
5574818623,Gas Sale,Gas Sale,40.7220487,-73.8859604,transportation,vehicle_maintenance,vehicle_fuel_station,,2165,Queens,Maspeth,56.0,405
5574819850,Citgo,Citgo,40.7143428,-73.9013028,transportation,vehicle_maintenance,vehicle_fuel_station,Q2974437,2223,Queens,Maspeth,56.0,405
5575010350,USPS,United States Postal Service,40.7029595,-73.8690519,life_service,postal_service,post_box,Q668687,2229,Queens,Glendale,56.0,405
5575010352,USPS,United States Postal Service,40.7020294,-73.8806007,life_service,postal_service,post_box,Q668687,1778,Queens,Glendale,56.0,405
5575010353,USPS,United States Postal Service,40.7018644,-73.8827198,life_service,postal_service,post_box,Q668687,1778,Queens,Glendale,56.0,405
5575841651,USPS,USPS,40.7393343,-73.8895888,life_service,postal_service,post_box,Q668687,2169,Queens,Elmhurst,0.0,404
5577592712,Taco Bell,Taco Bell,40.7865921,-73.950228,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q752941,150,Manhattan,East Harlem (South),37.0,111
5578092068,Discreet Plastic Surgery,Discreet Plastic Surgery,40.7696502,-73.9596906,medical,medical_practice,general_practice,,112,Manhattan,Upper East Side-Lenox Hill-Roosevelt Island,8.0,108
5578984004,Blue Bottle Coffee,Blue Bottle Coffee,40.7530165,-73.984168,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q4928917,66,Manhattan,Midtown-Times Square,60.0,105
5579089817,Asami Sushi,Akami Sushi,40.7370148,-73.9973474,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,53,Manhattan,West Village,10.0,102
5579096756,E.A.K Ramen,E.A.K Ramen,40.7356331,-73.9983668,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,53,Manhattan,West Village,10.0,102
5579110906,CVS Pharmacy,CVS Pharmacy,40.7360128,-73.9981157,medical,medical_retail,pharmacy,Q2078880,53,Manhattan,West Village,10.0,102
5579670185,USPS,United States Postal Service,40.7225733,-73.9013583,life_service,postal_service,post_box,Q668687,1709,Queens,Maspeth,56.0,405
5580263983,Dunkin',Dunkin',40.8672738,-73.8972187,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q847743,2171,Bronx,University Heights (North)-Fordham,46.0,207
5580309223,BP,BP,40.8571887,-73.8912964,transportation,vehicle_maintenance,vehicle_fuel_station,Q152057,2320,Bronx,Belmont,32.0,206
5580321015,Prestige Auto,Prestige Auto Body,40.8553755,-73.891511,transportation,vehicle_maintenance,vehicle_repair_shop,,2320,Bronx,Belmont,32.0,206
5580324292,USPS,United States Postal Service,40.8559131,-73.8883791,life_service,postal_service,post_box,Q668687,492,Bronx,Belmont,32.0,206
5581609455,Tenzan,Tenzan,40.6152342,-73.993913,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,753,Brooklyn,Bensonhurst,49.0,311
5582248927,Bitesize Pediatric Dentistry,Bitesize Pediatric Dentistry,40.7178786,-73.9519847,medical,medical_practice,dental_practice,,966,Brooklyn,Williamsburg,64.0,301
5584834423,BluePearl,BluePearl,40.7369682,-73.9934843,medical,animal_care,animal_care_facility,Q4928764,38,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
5585248522,Bluestone Lane,Bluestone Lane,40.7007844,-73.9883115,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,564,Brooklyn,Downtown Brooklyn-DUMBO-Boerum Hill,19.0,302
5587111257,Debutea,Debutea,40.7291434,-73.999255,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,46,Manhattan,Greenwich Village,10.0,102
5587194045,CityMD,CityMD,40.7862582,-73.950822,medical,medical_practice,general_practice,Q22295471,150,Manhattan,East Harlem (South),37.0,111
5588227398,Food Town,Food Town,40.8824122,-73.8632298,shopping,general_store,supermarket,,491,Bronx,Williamsbridge-Olinville,36.0,212
5589223620,Walgreens,Walgreens,40.6181041,-73.9914809,medical,medical_retail,pharmacy,Q1591889,740,Brooklyn,Bensonhurst,49.0,311
5589228321,C-Town,C-Town Supermarkets,40.6182886,-73.9912776,shopping,general_store,supermarket,Q5005929,740,Brooklyn,Bensonhurst,49.0,311
5589228324,Columbus Deli,Columbia Deli,40.6183396,-73.9911888,shopping,general_store,convenience_store,,740,Brooklyn,Bensonhurst,49.0,311
5589228331,MetroPCS Authorized Dealer,MetroPCS Authorized Dealer,40.6180751,-73.9910173,shopping,miscellaneous_store,electronics_shop,,740,Brooklyn,Bensonhurst,49.0,311
5589433785,USPS,United States Postal Service,40.7462233,-73.8962078,life_service,postal_service,post_box,Q668687,2155,Queens,Woodside,58.0,402
5591304774,Apple Bank,Apple Bank,40.6177926,-73.99132,life_service,financial_service,bank,Q4781125,740,Brooklyn,Bensonhurst,49.0,311
5591304776,Wines & Liquors,Wines & Liquors,40.6177055,-73.9914113,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,747,Brooklyn,Bensonhurst,49.0,311
5591304777,AT&T Authorized Retailer,AT&T Authorized Retailer,40.6176746,-73.9914434,shopping,miscellaneous_store,electronics_shop,,747,Brooklyn,Bensonhurst,49.0,311
5591304778,Fabco Shoes,Fabco Shoes,40.6176296,-73.991494,shopping,fashion_shop,shoe_shop,,747,Brooklyn,Bensonhurst,49.0,311
5591304779,GameStop,GameStop,40.6175762,-73.9915483,shopping,hobby_shop,digital_media_shop,Q202210,747,Brooklyn,Bensonhurst,49.0,311
5591304781,Flynn O'Hara Uniforms,Flynn & O'Harra Uniforms,40.6174526,-73.9916606,shopping,fashion_shop,clothes_shop,,747,Brooklyn,Bensonhurst,49.0,311
5591304782,T-Mobile,T-Mobile,40.617401,-73.9917186,shopping,miscellaneous_store,electronics_shop,Q327634,747,Brooklyn,Bensonhurst,49.0,311
5593246273,Cricket Wireless,Cricket Wireless,40.6172262,-73.9923246,shopping,miscellaneous_store,electronics_shop,Q5184987,747,Brooklyn,Bensonhurst,49.0,311
5593246274,Subway,Subway,40.6171943,-73.9923576,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q244457,747,Brooklyn,Bensonhurst,49.0,311
5593246275,Verizon,Verizon,40.6171216,-73.9924326,shopping,miscellaneous_store,electronics_shop,Q919641,747,Brooklyn,Bensonhurst,49.0,311
5593413522,Riviera,Riviera,40.5795564,-73.9816865,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,2245,Brooklyn,Coney Island-Sea Gate,47.0,313
5594544304,L Train Vintage,L Train Vintage,40.7115073,-73.9469576,shopping,fashion_shop,clothes_shop,,954,Brooklyn,East Williamsburg,64.0,301
5594850048,Health Mart,Health Mart,40.7866367,-73.9451091,medical,medical_retail,pharmacy,Q5690597,155,Manhattan,East Harlem (South),37.0,111
5594885288,Boost Mobile,Boost Mobile,40.7114382,-73.9442592,shopping,miscellaneous_store,electronics_shop,Q4943790,945,Brooklyn,East Williamsburg,64.0,301
5594890467,Metro by T-Mobile,Metro by T-Mobile,40.7114079,-73.9440355,shopping,miscellaneous_store,electronics_shop,Q1925685,945,Brooklyn,East Williamsburg,64.0,301
5594892845,AT&T,AT&T,40.7113756,-73.944872,shopping,miscellaneous_store,electronics_shop,Q298594,945,Brooklyn,East Williamsburg,64.0,301
5595541633,"Verizon Authorized Retailer, MBA Wireless",Verizon,40.7117522,-73.9444899,shopping,miscellaneous_store,electronics_shop,Q919641,945,Brooklyn,East Williamsburg,64.0,301
5596260727,USPS,United States Postal Service,40.7058648,-73.9599752,life_service,postal_service,post_box,Q668687,981,Brooklyn,South Williamsburg,64.0,301
5596265609,USPS,United States Postal Service,40.7240386,-73.8488238,life_service,postal_service,post_box,Q668687,1817,Queens,Forest Hills,34.0,406
5596268482,Walgreens,Walgreens,40.7239482,-73.8479855,medical,medical_retail,pharmacy,Q1591889,1817,Queens,Forest Hills,34.0,406
5596272499,Chase,Chase,40.7239093,-73.8485846,life_service,financial_service,bank,Q524629,1817,Queens,Forest Hills,34.0,406
5596917752,Master Class Barber,Master Class Barber,40.6718077,-73.9772931,life_service,general_service,fashion_and_beauty_service,,662,Brooklyn,Park Slope,42.0,306
5596917755,Spoke the Hub,Spoke the Hub Dancing,40.6754153,-73.9783171,recreation,arts_venue,art_display_venue,,639,Brooklyn,Park Slope,42.0,306
5596917758,Starbucks,Starbucks,40.6720276,-73.9774986,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,662,Brooklyn,Park Slope,42.0,306
5597414492,Starbucks,Starbucks,40.7086912,-73.8693224,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,2231,Queens,Glendale,56.0,405
5597422124,Gymboree,Gymboree,40.7081506,-73.8681369,shopping,fashion_shop,clothes_shop,Q4039771,2231,Queens,Glendale,56.0,405
5598584654,C-Town,C-Town Supermarkets,40.8540559,-73.8857174,shopping,general_store,supermarket,Q5005929,492,Bronx,Belmont,32.0,206
5598589186,Rite Aide,Rite Aid,40.8530172,-73.8893867,medical,medical_retail,pharmacy,,492,Bronx,Belmont,32.0,206
5598597904,USPS,United States Postal Service,40.8498824,-73.8898158,life_service,postal_service,post_box,Q668687,478,Bronx,Tremont,32.0,206
5598603507,Duane Reade,Duane Reade,40.8675606,-73.8970477,medical,medical_retail,pharmacy,Q5310380,499,Bronx,Bedford Park,46.0,207
5598604524,Chase,Chase,40.8664477,-73.8957381,life_service,financial_service,bank,Q524629,2171,Bronx,University Heights (North)-Fordham,46.0,207
5598718089,Health Mart,Health Mart,40.7816107,-73.9515643,medical,medical_retail,pharmacy,Q5690597,142,Manhattan,Upper East Side-Yorkville,8.0,108
5598724771,Ulta Beauty,Ulta Beauty,40.7078955,-73.8692011,shopping,fashion_shop,cosmetics_shop,Q7880076,2231,Queens,Glendale,56.0,405
5599100461,FedEx Office,FedEx Office,40.7812464,-73.9540875,life_service,general_service,printing_service,Q474379,134,Manhattan,Upper East Side-Carnegie Hill,8.0,108
5599203463,CVS Pharmacy,CVS Pharmacy,40.7781479,-73.9512383,medical,medical_retail,pharmacy,Q2078880,131,Manhattan,Upper East Side-Yorkville,8.0,108
5599224319,Verizon,Verizon,40.78045,-73.9496336,shopping,miscellaneous_store,electronics_shop,Q919641,142,Manhattan,Upper East Side-Yorkville,8.0,108
5599264049,Starbucks,Starbucks,40.7827156,-73.9484523,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,144,Manhattan,Upper East Side-Yorkville,8.0,108
5599364192,East River Bar,East River Bar,40.7108861,-73.9646654,food_and_beverage,beverage_shop,alchoholic_beverage_shop,,990,Brooklyn,Williamsburg,64.0,301
5599438448,The Vitamin Shoppe,The Vitamin Shoppe,40.7299115,-73.9927697,food_and_beverage,food_and_beverage_shop,healthy_food_shop,Q7772938,2020,Manhattan,Greenwich Village,10.0,102
5599440662,The Vitamin Shoppe,The Vitamin Shoppe,40.7778803,-73.9522103,food_and_beverage,food_and_beverage_shop,healthy_food_shop,Q7772938,130,Manhattan,Upper East Side-Yorkville,8.0,108
5599500370,Trader Joe's,Trader Joe's,40.7908664,-73.9692378,shopping,general_store,supermarket,Q688825,167,Manhattan,Upper West Side (Central),28.0,107
5599511725,Nordstrom Rack,Nordstrom Rack,40.7478596,-73.9894889,shopping,fashion_shop,clothes_shop,Q21463374,85,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
5600170738,Joey's Pizza,Joe's Pizza,40.7261855,-73.895148,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,1689,Queens,Maspeth,56.0,405
5600175897,USPS,United States Postal Service,40.7296275,-73.895528,life_service,postal_service,post_box,Q668687,1688,Queens,Maspeth,56.0,405
5600178284,USPS,United States Postal Service,40.7128446,-73.8775922,life_service,postal_service,post_box,Q668687,1775,Queens,Middle Village,56.0,405
5600178287,Citibank,Citibank,40.713255,-73.8750466,life_service,financial_service,bank,Q857063,1793,Queens,Middle Village,56.0,405
5600178319,USPS,United States Postal Service,40.7132565,-73.8744371,life_service,postal_service,post_box,Q668687,1793,Queens,Middle Village,56.0,405
5600180084,USPS,United States Postal Service,40.7091506,-73.8700059,life_service,postal_service,post_box,Q668687,2230,Queens,Middle Village,56.0,405
5600183336,Shell,Shell,40.6931716,-73.9556472,transportation,vehicle_maintenance,vehicle_fuel_station,Q110716465,731,Brooklyn,Bedford-Stuyvesant (West),2.0,303
5600185227,Shipwrecked,Shipwrecked,40.6881096,-73.9546796,food_and_beverage,raw_food_and_beverage_shop,raw_seafood_shop,,733,Brooklyn,Bedford-Stuyvesant (West),2.0,303
5600185449,Cinnamon Girl,Cinnamon Girl,40.6893212,-73.9512173,food_and_beverage,food_and_beverage_shop,mixed_food_and_beverage_shop,,739,Brooklyn,Bedford-Stuyvesant (West),2.0,303
5600186354,Citi Bike - Kosciuszko Street & Nostrand Avenue,Citi Bike,40.6906988,-73.9514017,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,741,Brooklyn,Bedford-Stuyvesant (West),2.0,303
5600265127,99 cents,99 cents,40.7544987,-73.8971436,shopping,general_store,convenience_store,,333,Queens,Jackson Heights,53.0,403
5600702493,La Villa,La Villa,40.6743832,-73.9817699,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,639,Brooklyn,Park Slope,42.0,306
5600963728,Reedchy,Reedchy,40.6744575,-73.9821039,shopping,fashion_shop,cosmetics_shop,,639,Brooklyn,Park Slope,42.0,306
5600963730,Blossom Brows,Blossom Brows II,40.6744921,-73.9820767,shopping,fashion_shop,cosmetics_shop,,639,Brooklyn,Park Slope,42.0,306
5600967953,Santander,Santander,40.7602304,-73.8911652,life_service,financial_service,bank,Q5835668,1597,Queens,Jackson Heights,53.0,403
5600970850,United States Post Office,United States Postal Service,40.7602203,-73.8913449,life_service,postal_service,post_office,Q668687,1597,Queens,Jackson Heights,53.0,403
5601095909,Carvel,Carvel,40.7601806,-73.8918344,food_and_beverage,dessert_shop,confectionery_shop,Q5047520,1597,Queens,Jackson Heights,53.0,403
5603194563,White Castle,White Castle,40.8588195,-73.8865113,food_and_beverage,food_and_beverage_shop,mixed_cuisine,Q1244034,489,Bronx,Belmont,32.0,206
5603357400,Au Za'atar,Au Za'atar,40.7289381,-73.9812454,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,24,Manhattan,East Village,63.0,103
5603563258,Starbucks,Starbucks,40.7268161,-73.9831737,food_and_beverage,beverage_shop,coffee_and_tea_shop,Q37158,22,Manhattan,East Village,63.0,103
5604018198,East Side Glatt,East Side Glatt,40.714915,-73.9826397,shopping,general_store,supermarket,,2137,Manhattan,Lower East Side,63.0,103
5604242346,USPS,United States Postal Service,40.780331,-73.916843,life_service,postal_service,post_box,Q668687,1449,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
5604256955,Laundromat,Laundromat,40.7822475,-73.9149213,life_service,household_service,laundromat,,1452,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
5604266381,USPS,United States Postal Service,40.7731779,-73.8938267,life_service,postal_service,post_box,Q668687,2054,Queens,Astoria (North)-Ditmars-Steinway,52.0,401
5604536428,Metro by T-Mobile,Metro by T-Mobile,40.7092154,-73.8988081,shopping,miscellaneous_store,electronics_shop,Q1925685,1757,Queens,Ridgewood,56.0,405
5606870538,USPS,USPS,40.7053097,-73.7823886,life_service,postal_service,post_box,Q668687,1654,Queens,South Jamaica,69.0,412
5607757124,Four Seasons,Four Seasons,40.7334232,-73.9988291,recreation,daytime_recreational_venue,indoor_recreational_venue,,45,Manhattan,Greenwich Village,10.0,102
5607967031,T-Mobile,T-Mobile,40.7912519,-73.9451527,shopping,miscellaneous_store,electronics_shop,Q327634,162,Manhattan,East Harlem (South),37.0,111
5607984757,T-Mobile,T-Mobile,40.759123,-73.9685869,shopping,miscellaneous_store,electronics_shop,Q327634,84,Manhattan,East Midtown-Turtle Bay,57.0,106
5608035161,BluePearl,BluePearl,40.7668321,-73.9876352,medical,animal_care,animal_care_facility,Q4928764,2309,Manhattan,Hell's Kitchen,59.0,104
5608140407,TD Bank,TD Bank,40.7205948,-73.8429163,life_service,financial_service,bank,Q7669891,1827,Queens,Forest Hills,34.0,406
5608379195,Duane Reade,Duane Reade,40.7912274,-73.9514869,medical,medical_retail,pharmacy,Q5310380,158,Manhattan,East Harlem (South),37.0,111
5609530077,USPS,United States Postal Service,40.7874882,-73.9448841,life_service,postal_service,post_box,Q668687,155,Manhattan,East Harlem (South),37.0,111
5609663796,Citi Bike - 2nd Avenue & East 99th Street,Citi Bike,40.7862811,-73.9455549,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,155,Manhattan,East Harlem (South),37.0,111
5609669925,Citi Bike East 97th Street & 3rd Avenue,Citi Bike,40.7858947,-73.9486003,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,147,Manhattan,East Harlem (South),37.0,111
5609682355,Citi Bike 2nd Avenue & East 96th Street,Citi Bike,40.7840958,-73.9471439,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,146,Manhattan,Upper East Side-Yorkville,8.0,108
5611400094,Social Cues,Social Cues,40.69097,-73.9558672,sports,sports_facility,miscellaneous_specialised_sports_facility,,727,Brooklyn,Bedford-Stuyvesant (West),2.0,303
5611425595,Citgo,Citgo,40.5427533,-74.1459633,transportation,vehicle_maintenance,vehicle_fuel_station,,1311,Staten Island,Great Kills-Eltingville,13.0,503
5611425792,Mobile,Mobil,40.5420562,-74.1458644,transportation,vehicle_maintenance,vehicle_fuel_station,,1325,Staten Island,Great Kills-Eltingville,13.0,503
5611457123,Nike,Nike,40.7398527,-73.9910591,shopping,fashion_shop,clothes_shop,Q483915,38,Manhattan,Midtown South-Flatiron-Union Square,60.0,105
5611937541,Birch Coffee,Birch Coffee,40.7265689,-73.9996226,food_and_beverage,beverage_shop,coffee_and_tea_shop,,35,Manhattan,SoHo-Little Italy-Hudson Square,10.0,102
5612315641,USPS,United States Postal Service,40.7026126,-73.8953617,life_service,postal_service,post_box,Q668687,2079,Queens,Ridgewood,56.0,405
5612327532,Polish & Slavic Federal Credit Union,Polish & Slavic Federal Credit Union Headquarters,40.7033315,-73.8951526,life_service,financial_service,bank,,2078,Queens,Ridgewood,56.0,405
5613020737,USPS,United States Postal Service,40.704204,-73.9610728,life_service,postal_service,post_box,Q668687,981,Brooklyn,South Williamsburg,64.0,301
5614218830,Goodwill,Goodwill,40.7793456,-73.9504147,shopping,discount_store,discounted_goods_shop,Q5583655,131,Manhattan,Upper East Side-Yorkville,8.0,108
5614288376,Citi Bike - East 89th Street & 3rd Avenue,Citi Bike,40.7807047,-73.9524069,sports,sporting_goods_shop,sporting_equipment_rental,Q2974438,142,Manhattan,Upper East Side-Yorkville,8.0,108
5614292204,Móle,Mole,40.7802891,-73.9502159,food_and_beverage,food_and_beverage_shop,mixed_cuisine,,142,Manhattan,Upper East Side-Yorkville,8.0,108
5615701646,Costco,Costco,40.7329834,-73.8628389,business,b2b_goods_and_services,b2b_goods,Q715583,1822,Queens,Rego Park,34.0,406
