Region,Nearby,Similar
Midwood_1085,"['Midwood_318', 'Midwood_319', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_978', 'Midwood_983', 'Flatlands_1083', 'Midwood_1084', 'Midwood_1086', 'Midwood_1087', 'Midwood_1088', 'Midwood_1089', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Flatbush_1091', 'Midwood_1092', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatlands_2101']","['Castle Hill-Unionport_259', 'Midwood_319', 'Mott Haven-Port Morris_330', 'Bay Ridge_583', 'Mapleton-Midwood (West)_917', 'Midwood_1087', 'East New York-City Line_1269', 'South Richmond Hill_1455', 'Baisley Park_1517', 'South Jamaica_1529', 'Elmhurst_1575', 'Elmhurst_1682', 'Maspeth_1688', 'Hollis_1695', 'Queens Village_1738', 'Cambria Heights_1764', 'Middle Village_1801', 'East Flushing_1945', 'East Flushing_1947', 'Bellerose_1963', 'Fresh Meadows-Utopia_1964', 'Bayside_2065', 'Jamaica Hills-Briarwood_2074', 'Middle Village_2164', 'Greenpoint_2193', 'Middle Village_2215', 'Claremont Village-Claremont (East)_2247', 'Whitestone-Beechhurst_2307']"
Midwood_1086,"['Midwood_318', 'Midwood_319', 'Midwood_983', 'Midwood_987', 'Madison_989', 'Madison_991', 'Madison_1001', 'Madison_1040', 'Marine Park-Mill Basin-Bergen Beach_1041', 'Marine Park-Mill Basin-Bergen Beach_1042', 'Flatlands_1083', 'Midwood_1084', 'Midwood_1085', 'Midwood_1087', 'Midwood_1088', 'Flatlands_2101', 'Flatlands_2102']","['East Harlem (North)_178', 'East Harlem (North)_190', 'Soundview-Clason Point_245', 'Mott Haven-Port Morris_251', 'Mott Haven-Port Morris_262', 'University Heights (South)-Morris Heights_268', 'Morrisania_316', 'Throgs Neck-Schuylerville_320', 'Throgs Neck-Schuylerville_325', 'Concourse-Concourse Village_351', 'University Heights (South)-Morris Heights_372', 'Mount Eden-Claremont (West)_377', 'Pelham Parkway-Van Nest_381', 'University Heights (South)-Morris Heights_401', 'Kingsbridge Heights-Van Cortlandt Village_426', 'Co-op City_436', 'Allerton_447', 'Tremont_469', 'Williamsbridge-Olinville_477', 'Bedford Park_501', 'Bedford Park_509', 'Bedford Park_511', 'Washington Heights (North)_515', 'Sunset Park (Central)_626', 'Dyker Heights_668', 'Dyker Heights_703', 'Borough Park_729', 'Bensonhurst_757', 'Bath Beach_767', 'Bedford-Stuyvesant (East)_779', 'Bedford-Stuyvesant (East)_780', 'Gravesend (South)_791', 'Gravesend (West)_879', 'Gravesend (West)_893', 'Mapleton-Midwood (West)_921', 'Borough Park_927', 'South Williamsburg_976', 'Madison_999', 'Gravesend (East)-Homecrest_1019', 'Marine Park-Mill Basin-Bergen Beach_1037', 'Marine Park-Mill Basin-Bergen Beach_1042', 'Prospect Lefferts Gardens-Wingate_1113', 'East Flatbush-Farragut_1127', 'East Flatbush-Rugby_1140', 'East Flatbush-Remsen Village_1149', 'Brownsville_1154', 'East Flatbush-Rugby_1171', 'Canarsie_1176', 'Canarsie_1177', 'Canarsie_1199', 'East New York (North)_1235', 'Cypress Hills_1251', 'Cypress Hills_1253', 'Oakwood-Richmondtown_1310', 'Oakwood-Richmondtown_1315', 'Port Richmond_1316', 'Great Kills-Eltingville_1318', 'Great Kills-Eltingville_1321', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1335', 'Westerleigh-Castleton Corners_1338', 'Port Richmond_1353', 'New Springville-Willowbrook-Bulls Head-Travis_1358', 'Grasmere-Arrochar-South Beach-Dongan Hills_1377', 'Ozone Park (North)_1410', 'Ozone Park (North)_1412', 'South Ozone Park_1450', 'Richmond Hill_1469', 'Richmond Hill_1479', 'South Ozone Park_1503', 'South Ozone Park_1508', 'Sunnyside_1522', 'Elmhurst_1574', 'Jamaica Hills-Briarwood_1660', 'Hollis_1700', 'Rosedale_1797', 'Breezy Point-Belle Harbor-Rockaway Park-Broad Channel_1882', 'Rockaway Beach-Arverne-Edgemere_1896', 'Far Rockaway-Bayswater_1906', 'Far Rockaway-Bayswater_1908', 'Bayside_1924', 'East Flushing_1946', 'West Farms_1997', 'University Heights (South)-Morris Heights_2002', 'Bayside_2058', 'Washington Heights (North)_2115', 'Riverdale-Spuyten Duyvil_2246', 'Murray Hill-Broadway Flushing_2269', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_2305']"
Midwood_1087,"['Midwood_318', 'Midwood_319', 'Midwood_983', 'Midwood_986', 'Midwood_987', 'Madison_989', 'Madison_991', 'Madison_992', 'Madison_1040', 'Marine Park-Mill Basin-Bergen Beach_1041', 'Midwood_1084', 'Midwood_1085', 'Midwood_1086', 'Midwood_1088', 'Midwood_1089', 'Midwood_1092', 'Flatlands_2102']","['Castle Hill-Unionport_259', 'Midwood_319', 'Mott Haven-Port Morris_330', 'Bay Ridge_583', 'Mapleton-Midwood (West)_917', 'Midwood_1085', 'East New York-City Line_1269', 'South Richmond Hill_1455', 'Baisley Park_1517', 'South Jamaica_1529', 'Elmhurst_1575', 'Elmhurst_1682', 'Maspeth_1688', 'Hollis_1695', 'Queens Village_1738', 'Cambria Heights_1764', 'Middle Village_1801', 'East Flushing_1945', 'East Flushing_1947', 'Bellerose_1963', 'Fresh Meadows-Utopia_1964', 'Bayside_2065', 'Jamaica Hills-Briarwood_2074', 'Middle Village_2164', 'Greenpoint_2193', 'Middle Village_2215', 'Claremont Village-Claremont (East)_2247', 'Whitestone-Beechhurst_2307']"
Midwood_1088,"['Midwood_318', 'Midwood_319', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_975', 'Midwood_978', 'Midwood_980', 'Midwood_983', 'Midwood_986', 'Midwood_987', 'Midwood_1084', 'Midwood_1085', 'Midwood_1086', 'Midwood_1087', 'Midwood_1089', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Midwood_1092', 'Flatbush_1094']",[]
Midwood_1089,"['Midwood_318', 'Midwood_319', 'Flatbush (West)-Ditmas Park-Parkville_922', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_975', 'Midwood_978', 'Midwood_980', 'Midwood_983', 'Midwood_1084', 'Midwood_1085', 'Midwood_1087', 'Midwood_1088', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Flatbush_1091', 'Midwood_1092', 'Flatbush_1094', 'Flatbush_1095']",[]
Flatbush (West)-Ditmas Park-Parkville_1090,"['Flatbush (West)-Ditmas Park-Parkville_922', 'Flatbush_967', 'Flatbush_968', 'Flatbush (West)-Ditmas Park-Parkville_970', 'Flatbush (West)-Ditmas Park-Parkville_972', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_975', 'Midwood_978', 'Midwood_980', 'Midwood_1085', 'Midwood_1088', 'Midwood_1089', 'Flatbush_1091', 'Midwood_1092', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1104', 'Flatbush (West)-Ditmas Park-Parkville_2179']",[]
Flatbush_1091,"['Flatbush (West)-Ditmas Park-Parkville_922', 'Flatbush_967', 'Flatbush_968', 'Flatbush (West)-Ditmas Park-Parkville_970', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_978', 'Midwood_1085', 'Midwood_1089', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatbush_1102', 'Flatbush_1104', 'East Flatbush-Erasmus_1105', 'Flatbush (West)-Ditmas Park-Parkville_2179']","['Williamsbridge-Olinville_11', 'Harlem (North)_196', 'Harlem (North)_213', 'Soundview-Clason Point_244', 'Mott Haven-Port Morris_256', 'Hunts Point_302', 'Claremont Park_341', 'Highbridge_365', 'Mount Hope_383', 'Mount Eden-Claremont (West)_388', 'Mount Hope_390', 'Mount Hope_392', 'University Heights (North)-Fordham_412', 'Riverdale-Spuyten Duyvil_439', 'Eastchester-Edenwald-Baychester_549', 'Bay Ridge_649', 'Borough Park_720', 'Lincoln Terrace Park_834', 'Mapleton-Midwood (West)_926', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1027', 'McGuire Fields_1072', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1103', 'East Flatbush-Remsen Village_1168', 'Flatlands_1174', 'Canarsie_1188', 'Canarsie Park & Pier_1210', 'Shirley Chisholm State Park_1219', 'Spring Creek-Starrett City_1220', 'East New York (North)_1240', 'East New York (North)_1243', 'East New York (North)_1244', 'East New York-City Line_1262', 'East New York-City Line_1268', 'East New York-City Line_1272', 'St. George-New Brighton_1275', 'West New Brighton-Silver Lake-Grymes Hill_1290', 'West New Brighton-Silver Lake-Grymes Hill_1298', ""Annadale-Huguenot-Prince's Bay-Woodrow_1326"", 'Arden Heights-Rossville_1329', ""Annadale-Huguenot-Prince's Bay-Woodrow_1333"", 'Claremont Village-Claremont (East)_1351', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1384', 'South Ozone Park_1442', 'Astoria (North)-Ditmars-Steinway_1443', 'Richmond Hill_1473', 'St. Albans_1639', 'Elmhurst_1664', 'Elmhurst_1670', 'Ridgewood_1724', 'Queens Village_1749', 'Glendale_1783', 'Forest Hills_1825', 'Flushing-Willets Point_1847', 'South Ozone Park_1857', 'Jacob Riis Park-Fort Tilden-Breezy Point Tip_1873', 'Rockaway Community Park_1897', 'Fort Totten_1905', 'Far Rockaway-Bayswater_1912', 'Whitestone-Beechhurst_1916', 'Murray Hill-Broadway Flushing_1918', 'Murray Hill-Broadway Flushing_1919', 'Breezy Point-Belle Harbor-Rockaway Park-Broad Channel_1920', 'Murray Hill-Broadway Flushing_1928', 'East Flushing_1944', 'Cunningham Park_1959', 'University Heights (South)-Morris Heights_2001', 'Bath Beach_2044', 'Douglaston-Little Neck_2059', 'St. Albans_2071', 'St. Albans_2072', 'Prospect Lefferts Gardens-Wingate_2086', 'Highbridge_2096', 'Parkchester_2105', 'Springfield Gardens (South)-Brookville_2163', 'Hunts Point_2172', ""Mariner's Harbor-Arlington-Graniteville_2185"", 'Whitestone-Beechhurst_2220', 'Kew Gardens_2271', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2324']"
Midwood_1092,"['Mapleton-Midwood (West)_907', 'Mapleton-Midwood (West)_909', 'Mapleton-Midwood (West)_911', 'Mapleton-Midwood (West)_917', 'Mapleton-Midwood (West)_919', 'Mapleton-Midwood (West)_920', 'Mapleton-Midwood (West)_921', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_975', 'Midwood_978', 'Midwood_980', 'Midwood_983', 'Midwood_984', 'Midwood_986', 'Midwood_987', 'Midwood_1085', 'Midwood_1087', 'Midwood_1088', 'Midwood_1089', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Gravesend (East)-Homecrest_1903']",[]
Flatbush_1093,"['Midwood_318', 'Flatbush (West)-Ditmas Park-Parkville_922', 'Flatbush_967', 'Flatbush_968', 'Flatbush (West)-Ditmas Park-Parkville_970', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_1085', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Flatbush_1091', 'Flatbush_1094', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'Flatbush_1104', 'East Flatbush-Erasmus_1105', 'Flatbush_1106', 'East Flatbush-Erasmus_1107', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'Flatbush (West)-Ditmas Park-Parkville_2179']","['Crown Heights (North)_795', 'Corona_1646', 'Springfield Gardens (South)-Brookville_1807']"
Flatbush_1094,"['Midwood_318', 'Midwood_319', 'Flatbush (West)-Ditmas Park-Parkville_922', 'Flatbush_967', 'Flatbush_968', 'Flatbush (West)-Ditmas Park-Parkville_970', 'Flatbush (West)-Ditmas Park-Parkville_973', 'Midwood_978', 'Flatlands_1082', 'Flatlands_1083', 'Midwood_1084', 'Midwood_1085', 'Midwood_1088', 'Midwood_1089', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Flatbush_1091', 'Flatbush_1093', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'Flatbush_1104', 'East Flatbush-Erasmus_1105', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123']","['Castle Hill-Unionport_293', 'Cypress Hills_1249']"
Flatbush_1095,"['Midwood_318', 'Midwood_319', 'Flatlands_1080', 'Flatlands_1082', 'Flatlands_1083', 'Midwood_1084', 'Midwood_1085', 'Midwood_1089', 'Flatbush_1091', 'Flatbush_1093', 'Flatbush_1094', 'Flatlands_1096', 'East Flatbush-Farragut_1097', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'East Flatbush-Erasmus_1105', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'Flatlands_2101']",[]
Flatlands_1096,"['Midwood_318', 'Flatlands_1076', 'Flatlands_1077', 'Flatlands_1079', 'Flatlands_1080', 'Flatlands_1081', 'Flatlands_1082', 'Flatlands_1083', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'East Flatbush-Farragut_1097', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'East Flatbush-Farragut_1126', 'Flatlands_2016', 'Flatlands_2101']","['Westchester Square_361', 'Corona_1634']"
East Flatbush-Farragut_1097,"['Flatlands_1076', 'Flatlands_1079', 'Flatlands_1080', 'Flatlands_1082', 'Flatlands_1083', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'East Flatbush-Farragut_1103', 'East Flatbush-Farragut_1123', 'East Flatbush-Farragut_1124', 'East Flatbush-Farragut_1125', 'East Flatbush-Farragut_1126', 'East Flatbush-Farragut_1127', 'East Flatbush-Farragut_1169']",[]
East Flatbush-Farragut_1098,"['Flatlands_1076', 'Flatbush_1093', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1097', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'East Flatbush-Farragut_1124', 'East Flatbush-Farragut_1125', 'East Flatbush-Farragut_1126', 'East Flatbush-Farragut_1127', 'East Flatbush-Farragut_1128', 'East Flatbush-Rugby_1131', 'East Flatbush-Farragut_1133', 'East Flatbush-Farragut_1169']","['Williamsbridge-Olinville_11', 'Harlem (North)_196', 'Harlem (North)_213', 'Soundview-Clason Point_244', 'Mott Haven-Port Morris_256', 'Hunts Point_302', 'Claremont Park_341', 'Highbridge_365', 'Mount Hope_383', 'Mount Eden-Claremont (West)_388', 'Mount Hope_390', 'Mount Hope_392', 'University Heights (North)-Fordham_412', 'Riverdale-Spuyten Duyvil_439', 'Eastchester-Edenwald-Baychester_549', 'Bay Ridge_649', 'Borough Park_720', 'Lincoln Terrace Park_834', 'Mapleton-Midwood (West)_926', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1027', 'McGuire Fields_1072', 'Flatbush_1091', 'East Flatbush-Farragut_1103', 'East Flatbush-Remsen Village_1168', 'Flatlands_1174', 'Canarsie_1188', 'Canarsie Park & Pier_1210', 'Shirley Chisholm State Park_1219', 'Spring Creek-Starrett City_1220', 'East New York (North)_1240', 'East New York (North)_1243', 'East New York (North)_1244', 'East New York-City Line_1262', 'East New York-City Line_1268', 'East New York-City Line_1272', 'St. George-New Brighton_1275', 'West New Brighton-Silver Lake-Grymes Hill_1290', 'West New Brighton-Silver Lake-Grymes Hill_1298', ""Annadale-Huguenot-Prince's Bay-Woodrow_1326"", 'Arden Heights-Rossville_1329', ""Annadale-Huguenot-Prince's Bay-Woodrow_1333"", 'Claremont Village-Claremont (East)_1351', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1384', 'South Ozone Park_1442', 'Astoria (North)-Ditmars-Steinway_1443', 'Richmond Hill_1473', 'St. Albans_1639', 'Elmhurst_1664', 'Elmhurst_1670', 'Ridgewood_1724', 'Queens Village_1749', 'Glendale_1783', 'Forest Hills_1825', 'Flushing-Willets Point_1847', 'South Ozone Park_1857', 'Jacob Riis Park-Fort Tilden-Breezy Point Tip_1873', 'Rockaway Community Park_1897', 'Fort Totten_1905', 'Far Rockaway-Bayswater_1912', 'Whitestone-Beechhurst_1916', 'Murray Hill-Broadway Flushing_1918', 'Murray Hill-Broadway Flushing_1919', 'Breezy Point-Belle Harbor-Rockaway Park-Broad Channel_1920', 'Murray Hill-Broadway Flushing_1928', 'East Flushing_1944', 'Cunningham Park_1959', 'University Heights (South)-Morris Heights_2001', 'Bath Beach_2044', 'Douglaston-Little Neck_2059', 'St. Albans_2071', 'St. Albans_2072', 'Prospect Lefferts Gardens-Wingate_2086', 'Highbridge_2096', 'Parkchester_2105', 'Springfield Gardens (South)-Brookville_2163', 'Hunts Point_2172', ""Mariner's Harbor-Arlington-Graniteville_2185"", 'Whitestone-Beechhurst_2220', 'Kew Gardens_2271', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2324']"
East Flatbush-Farragut_1099,"['Midwood_318', 'Flatlands_1076', 'Flatlands_1080', 'Flatlands_1082', 'Flatlands_1083', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1097', 'East Flatbush-Farragut_1098', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'East Flatbush-Farragut_1124', 'East Flatbush-Farragut_1125', 'East Flatbush-Farragut_1126']",[]
Flatbush_1100,"['Midwood_318', 'Flatbush_967', 'Flatlands_1082', 'Flatlands_1083', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1097', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'Flatbush_1104', 'East Flatbush-Erasmus_1105', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123']",[]
East Flatbush-Farragut_1101,"['Midwood_318', 'Flatlands_1082', 'Flatlands_1083', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1097', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'East Flatbush-Erasmus_1105', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'East Flatbush-Farragut_1124']","['Throgs Neck-Schuylerville_329', 'University Heights (South)-Morris Heights_368', 'Mount Eden-Claremont (West)_385', 'Pelham Parkway-Van Nest_386', 'Kingsbridge Heights-Van Cortlandt Village_419', 'Dyker Heights_634', 'Dyker Heights_653', 'Baisley Park_1593']"
Flatbush_1102,"['Flatbush_967', 'Flatbush_968', 'Flatbush_1091', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'East Flatbush-Farragut_1103', 'Flatbush_1104', 'East Flatbush-Erasmus_1105', 'Flatbush_1106', 'East Flatbush-Erasmus_1107', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123']","['Soundview-Clason Point_264', 'Concourse-Concourse Village_346', 'Pelham Parkway-Van Nest_394', 'University Heights (South)-Morris Heights_403', 'Pelham Gardens_442', 'Dyker Heights_699', 'Gravesend (East)-Homecrest_866', 'Bushwick (East)_880', 'Bensonhurst_901', 'Flatlands_1082', 'East Flatbush-Rugby_1136', 'Woodhaven_1392', 'Richmond Hill_1405', 'Ozone Park (North)_1411', 'Springfield Gardens (South)-Brookville_1790', 'Borough Park_1876', 'Bay Ridge_2284']"
East Flatbush-Farragut_1103,"['Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatlands_1096', 'East Flatbush-Farragut_1097', 'East Flatbush-Farragut_1098', 'East Flatbush-Farragut_1099', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Erasmus_1105', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'East Flatbush-Farragut_1124', 'East Flatbush-Farragut_1133']","['Williamsbridge-Olinville_11', 'Harlem (North)_196', 'Harlem (North)_213', 'Soundview-Clason Point_244', 'Mott Haven-Port Morris_256', 'Hunts Point_302', 'Claremont Park_341', 'Highbridge_365', 'Mount Hope_383', 'Mount Eden-Claremont (West)_388', 'Mount Hope_390', 'Mount Hope_392', 'University Heights (North)-Fordham_412', 'Riverdale-Spuyten Duyvil_439', 'Eastchester-Edenwald-Baychester_549', 'Bay Ridge_649', 'Borough Park_720', 'Lincoln Terrace Park_834', 'Mapleton-Midwood (West)_926', 'Sheepshead Bay-Manhattan Beach-Gerritsen Beach_1027', 'McGuire Fields_1072', 'Flatbush_1091', 'East Flatbush-Farragut_1098', 'East Flatbush-Remsen Village_1168', 'Flatlands_1174', 'Canarsie_1188', 'Canarsie Park & Pier_1210', 'Shirley Chisholm State Park_1219', 'Spring Creek-Starrett City_1220', 'East New York (North)_1240', 'East New York (North)_1243', 'East New York (North)_1244', 'East New York-City Line_1262', 'East New York-City Line_1268', 'East New York-City Line_1272', 'St. George-New Brighton_1275', 'West New Brighton-Silver Lake-Grymes Hill_1290', 'West New Brighton-Silver Lake-Grymes Hill_1298', ""Annadale-Huguenot-Prince's Bay-Woodrow_1326"", 'Arden Heights-Rossville_1329', ""Annadale-Huguenot-Prince's Bay-Woodrow_1333"", 'Claremont Village-Claremont (East)_1351', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_1384', 'South Ozone Park_1442', 'Astoria (North)-Ditmars-Steinway_1443', 'Richmond Hill_1473', 'St. Albans_1639', 'Elmhurst_1664', 'Elmhurst_1670', 'Ridgewood_1724', 'Queens Village_1749', 'Glendale_1783', 'Forest Hills_1825', 'Flushing-Willets Point_1847', 'South Ozone Park_1857', 'Jacob Riis Park-Fort Tilden-Breezy Point Tip_1873', 'Rockaway Community Park_1897', 'Fort Totten_1905', 'Far Rockaway-Bayswater_1912', 'Whitestone-Beechhurst_1916', 'Murray Hill-Broadway Flushing_1918', 'Murray Hill-Broadway Flushing_1919', 'Breezy Point-Belle Harbor-Rockaway Park-Broad Channel_1920', 'Murray Hill-Broadway Flushing_1928', 'East Flushing_1944', 'Cunningham Park_1959', 'University Heights (South)-Morris Heights_2001', 'Bath Beach_2044', 'Douglaston-Little Neck_2059', 'St. Albans_2071', 'St. Albans_2072', 'Prospect Lefferts Gardens-Wingate_2086', 'Highbridge_2096', 'Parkchester_2105', 'Springfield Gardens (South)-Brookville_2163', 'Hunts Point_2172', ""Mariner's Harbor-Arlington-Graniteville_2185"", 'Whitestone-Beechhurst_2220', 'Kew Gardens_2271', 'Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights_2324']"
Flatbush_1104,"['Flatbush_961', 'Flatbush_962', 'Flatbush_964', 'Flatbush_965', 'Flatbush_967', 'Flatbush_968', 'Flatbush (West)-Ditmas Park-Parkville_970', 'Flatbush (West)-Ditmas Park-Parkville_1090', 'Flatbush_1091', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1100', 'Flatbush_1102', 'East Flatbush-Erasmus_1105', 'Flatbush_1106', 'East Flatbush-Erasmus_1107', 'East Flatbush-Erasmus_1108', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Erasmus_2088']",[]
East Flatbush-Erasmus_1105,"['Flatbush_961', 'Flatbush_965', 'Flatbush_967', 'Flatbush_968', 'Flatbush (West)-Ditmas Park-Parkville_970', 'Flatbush_1091', 'Flatbush_1093', 'Flatbush_1094', 'Flatbush_1095', 'Flatbush_1100', 'East Flatbush-Farragut_1101', 'Flatbush_1102', 'East Flatbush-Farragut_1103', 'Flatbush_1104', 'Flatbush_1106', 'East Flatbush-Erasmus_1107', 'East Flatbush-Erasmus_1108', 'East Flatbush-Erasmus_1121', 'East Flatbush-Erasmus_1122', 'East Flatbush-Farragut_1123', 'East Flatbush-Erasmus_2088']","['Pelham Bay-Country Club-City Island_422', 'Borough Park_712', 'Highland Park-Cypress Hills Cemeteries (South)_1256', 'East New York-City Line_1260']"
